order_id,customer_id,product_id,order_date,amount,payment_method,delivery_location,is_festival_season,category
ORD107268,CUST10229,PROD10189,2026-02-11,50,Prepaid,Bangalore,0,Beauty & Personal Care
ORD107269,CUST11264,PROD10362,2026-02-09,1112,COD,Guwahati,0,Sports & Fitness
ORD107270,CUST10701,PROD10025,2026-02-25,47218,UPI,Visakhapatnam,0,Electronics - Laptop
ORD107271,CUST11358,PROD10491,2026-02-24,4219,UPI,Mumbai,0,Home & Kitchen
ORD107272,CUST11950,PROD10445,2026-02-27,867,Prepaid,Bhopal,0,Beauty & Personal Care
ORD107273,CUST11768,PROD10392,2026-02-06,50,COD,Chennai,0,Books
ORD107274,CUST11411,PROD10434,2026-02-17,75047,Wallet,Indore,0,Electronics - Laptop
ORD107275,CUST11012,PROD10311,2026-02-21,829,UPI,Nagpur,0,Electronics - Accessories
ORD107276,CUST10809,PROD10151,2026-02-12,17771,Wallet,Mumbai,0,Electronics - Mobile
ORD107277,CUST10431,PROD10235,2026-02-07,426,UPI,Kochi,0,Books
ORD107278,CUST10455,PROD10266,2026-02-16,4448,Wallet,Bhopal,0,Home & Kitchen
ORD107279,CUST11967,PROD10348,2026-02-20,312,UPI,Lucknow,0,Beauty & Personal Care
ORD107280,CUST11193,PROD10076,2026-01-06,317,COD,Raipur,0,Books
ORD107281,CUST10212,PROD10052,2026-02-12,31461,Prepaid,Kolkata,0,Electronics - Laptop
ORD107282,CUST10490,PROD10335,2026-01-14,726,COD,Patna,1,Fashion - Clothing
ORD107283,CUST10060,PROD10243,2026-01-22,62315,COD,Nagpur,1,Electronics - Laptop
ORD107284,CUST11936,PROD10391,2026-02-13,796,COD,Nagpur,0,Beauty & Personal Care
ORD107285,CUST11778,PROD10133,2026-01-26,394,Card,Visakhapatnam,1,Books
ORD107286,CUST11955,PROD10268,2026-02-23,11479,Card,Kochi,0,Electronics - Mobile
ORD107287,CUST11457,PROD10374,2026-02-26,1461,COD,Patna,0,Beauty & Personal Care
ORD107288,CUST10432,PROD10071,2026-02-22,75760,UPI,Chandigarh,0,Electronics - Laptop
ORD107289,CUST10467,PROD10438,2026-01-11,50,Wallet,Kochi,1,Sports & Fitness
ORD107290,CUST11608,PROD10127,2026-02-03,373,Wallet,Kanpur,0,Beauty & Personal Care
ORD107291,CUST10121,PROD10481,2026-02-19,217,Card,Ahmedabad,0,Beauty & Personal Care
ORD107292,CUST10424,PROD10299,2026-02-23,1703,UPI,Coimbatore,0,Sports & Fitness
ORD107293,CUST10983,PROD10006,2026-02-03,76584,Wallet,Pune,0,Electronics - Laptop
ORD107294,CUST11963,PROD10265,2026-01-14,501,UPI,Vadodara,1,Fashion - Footwear
ORD107295,CUST10253,PROD10115,2026-01-08,2452,UPI,Visakhapatnam,1,Home & Kitchen
ORD107296,CUST10287,PROD10192,2026-02-11,907,COD,Chennai,0,Fashion - Clothing
ORD107297,CUST10013,PROD10316,2026-02-21,1745,COD,Mumbai,0,Sports & Fitness
ORD107298,CUST10914,PROD10034,2026-01-24,3233,COD,Ranchi,1,Home & Kitchen
ORD107299,CUST10474,PROD10038,2026-01-29,135,Card,Mumbai,1,Fashion - Clothing
ORD107300,CUST10552,PROD10365,2026-02-08,879,UPI,Bhopal,0,Sports & Fitness
ORD107301,CUST11106,PROD10001,2026-01-13,1792,Card,Visakhapatnam,1,Home & Kitchen
ORD107302,CUST11331,PROD10224,2026-02-26,564,UPI,Chandigarh,0,Fashion - Clothing
ORD107303,CUST11113,PROD10063,2026-01-07,201,COD,Nagpur,1,Fashion - Clothing
ORD107304,CUST10427,PROD10228,2026-01-04,285,Card,Kochi,0,Electronics - Accessories
ORD107305,CUST10810,PROD10086,2026-01-20,483,Card,Ahmedabad,1,Books
ORD107306,CUST10631,PROD10015,2026-01-29,375,Prepaid,Mysore,1,Beauty & Personal Care
ORD107307,CUST10031,PROD10164,2026-02-28,1281,COD,Guwahati,0,Fashion - Clothing
ORD107308,CUST10729,PROD10164,2026-02-11,1281,UPI,Kolkata,0,Fashion - Clothing
ORD107309,CUST11749,PROD10104,2026-02-28,41774,COD,Vadodara,0,Electronics - Laptop
ORD107310,CUST11481,PROD10051,2026-02-12,384,COD,Kolkata,0,Electronics - Accessories
ORD107311,CUST11046,PROD10014,2026-02-12,50,COD,Patna,0,Home & Kitchen
ORD107312,CUST10366,PROD10289,2026-02-11,32546,Card,Bangalore,0,Electronics - Laptop
ORD107313,CUST10118,PROD10412,2026-01-09,50,Card,Mysore,1,Beauty & Personal Care
ORD107314,CUST11007,PROD10246,2026-02-07,562,UPI,Kanpur,0,Toys & Baby Products
ORD107315,CUST11969,PROD10174,2026-02-02,50533,Card,Chennai,1,Electronics - Laptop
ORD107316,CUST10448,PROD10237,2026-01-05,1349,Wallet,Bangalore,0,Sports & Fitness
ORD107317,CUST11577,PROD10150,2026-01-07,2375,UPI,Kanpur,1,Home & Kitchen
ORD107318,CUST10443,PROD10380,2026-01-03,264,Prepaid,Patna,0,Beauty & Personal Care
ORD107319,CUST10780,PROD10210,2026-01-27,414,Wallet,Ahmedabad,1,Books
ORD107320,CUST10124,PROD10330,2026-02-26,297,COD,Indore,0,Books
ORD107321,CUST10822,PROD10109,2026-02-18,1440,Prepaid,Bhopal,0,Fashion - Footwear
ORD107322,CUST10204,PROD10293,2026-02-20,1879,Wallet,Ahmedabad,0,Sports & Fitness
ORD107323,CUST11427,PROD10047,2026-01-07,23456,Card,Patna,1,Electronics - Mobile
ORD107324,CUST10690,PROD10380,2026-01-15,264,COD,Nagpur,1,Beauty & Personal Care
ORD107325,CUST10501,PROD10250,2026-01-14,19782,UPI,Kolkata,1,Electronics - Laptop
ORD107326,CUST10523,PROD10350,2026-01-04,2466,COD,Mysore,0,Home & Kitchen
ORD107327,CUST11009,PROD10318,2026-01-05,1459,Prepaid,Bhopal,0,Sports & Fitness
ORD107328,CUST11585,PROD10485,2026-01-14,50,UPI,Visakhapatnam,1,Books
ORD107329,CUST10056,PROD10212,2026-01-07,22632,UPI,Visakhapatnam,1,Electronics - Mobile
ORD107330,CUST11800,PROD10026,2026-02-27,273,COD,Kolkata,0,Home & Kitchen
ORD107331,CUST11883,PROD10189,2026-02-03,50,COD,Hyderabad,0,Beauty & Personal Care
ORD107332,CUST10976,PROD10073,2026-02-21,1225,COD,Indore,0,Beauty & Personal Care
ORD107333,CUST10373,PROD10424,2026-01-18,1716,COD,Jaipur,1,Sports & Fitness
ORD107334,CUST11418,PROD10152,2026-01-09,459,COD,Ahmedabad,1,Toys & Baby Products
ORD107335,CUST11144,PROD10138,2026-01-31,1850,COD,Ahmedabad,1,Sports & Fitness
ORD107336,CUST10737,PROD10450,2026-02-20,43746,Prepaid,Mysore,0,Electronics - Laptop
ORD107337,CUST11572,PROD10217,2026-01-22,428,Prepaid,Hyderabad,1,Electronics - Accessories
ORD107338,CUST10686,PROD10366,2026-02-27,2336,COD,Patna,0,Home & Kitchen
ORD107339,CUST11652,PROD10468,2026-01-29,1075,Prepaid,Mumbai,1,Fashion - Footwear
ORD107340,CUST10264,PROD10012,2026-02-22,49839,UPI,Jaipur,0,Electronics - Laptop
ORD107341,CUST11856,PROD10459,2026-02-17,541,Card,Chennai,0,Fashion - Footwear
ORD107342,CUST10976,PROD10280,2026-02-22,322,Prepaid,Indore,0,Books
ORD107343,CUST11734,PROD10119,2026-01-21,21015,Card,Jaipur,1,Electronics - Mobile
ORD107344,CUST10022,PROD10471,2026-02-04,50,COD,Chandigarh,0,Beauty & Personal Care
ORD107345,CUST11237,PROD10385,2026-02-21,660,Wallet,Indore,0,Beauty & Personal Care
ORD107346,CUST11105,PROD10440,2026-02-21,615,Card,Pune,0,Electronics - Accessories
ORD107347,CUST10568,PROD10164,2026-01-28,1281,COD,Patna,1,Fashion - Clothing
ORD107348,CUST11441,PROD10228,2026-02-17,285,Prepaid,Lucknow,0,Electronics - Accessories
ORD107349,CUST11688,PROD10373,2026-01-29,1279,COD,Bangalore,1,Toys & Baby Products
ORD107350,CUST10379,PROD10017,2026-01-21,362,COD,Coimbatore,1,Books
ORD107351,CUST11897,PROD10490,2026-02-10,1493,Prepaid,Patna,0,Fashion - Footwear
ORD107352,CUST11994,PROD10457,2026-02-28,185,COD,Mumbai,0,Beauty & Personal Care
ORD107353,CUST11414,PROD10340,2026-01-21,8422,Card,Jaipur,1,Electronics - Mobile
ORD107354,CUST10019,PROD10288,2026-02-20,940,COD,Kolkata,0,Fashion - Clothing
ORD107355,CUST10239,PROD10373,2026-01-26,1279,Card,Kochi,1,Toys & Baby Products
ORD107356,CUST11231,PROD10376,2026-02-08,474,Prepaid,Ahmedabad,0,Books
ORD107357,CUST11893,PROD10012,2026-01-05,49839,COD,Mumbai,0,Electronics - Laptop
ORD107358,CUST10527,PROD10442,2026-02-10,50,COD,Coimbatore,0,Electronics - Mobile
ORD107359,CUST11788,PROD10017,2026-01-23,362,Prepaid,Mysore,1,Books
ORD107360,CUST10793,PROD10322,2026-01-31,772,COD,Jaipur,1,Home & Kitchen
ORD107361,CUST10147,PROD10431,2026-01-17,4215,Card,Raipur,1,Electronics - Laptop
ORD107362,CUST11952,PROD10221,2026-01-23,7654,COD,Indore,1,Electronics - Laptop
ORD107363,CUST10527,PROD10002,2026-01-04,429,COD,Coimbatore,0,Books
ORD107364,CUST11821,PROD10150,2026-01-03,2375,COD,Chandigarh,0,Home & Kitchen
ORD107365,CUST11460,PROD10211,2026-01-17,24084,Card,Jaipur,1,Electronics - Mobile
ORD107366,CUST11276,PROD10236,2026-01-25,50,UPI,Chennai,1,Home & Kitchen
ORD107367,CUST10605,PROD10374,2026-02-04,1461,Card,Jaipur,0,Beauty & Personal Care
ORD107368,CUST10348,PROD10184,2026-01-27,510,COD,Kolkata,1,Beauty & Personal Care
ORD107369,CUST11833,PROD10282,2026-02-07,76720,Card,Raipur,0,Electronics - Laptop
ORD107370,CUST10811,PROD10217,2026-01-09,428,Wallet,Indore,1,Electronics - Accessories
ORD107371,CUST10123,PROD10042,2026-01-13,742,Wallet,Ahmedabad,1,Toys & Baby Products
ORD107372,CUST11233,PROD10169,2026-02-17,29925,COD,Guwahati,0,Electronics - Laptop
ORD107373,CUST11038,PROD10057,2026-01-11,645,Prepaid,Bangalore,1,Toys & Baby Products
ORD107374,CUST11623,PROD10416,2026-01-25,2440,Card,Jaipur,1,Sports & Fitness
ORD107375,CUST10122,PROD10285,2026-02-13,50,COD,Jaipur,0,Fashion - Clothing
ORD107376,CUST11159,PROD10168,2026-02-08,13036,COD,Guwahati,0,Electronics - Mobile
ORD107377,CUST10492,PROD10055,2026-01-22,22450,Wallet,Patna,1,Electronics - Mobile
ORD107378,CUST11777,PROD10429,2026-02-24,93,COD,Chandigarh,0,Fashion - Footwear
ORD107379,CUST11018,PROD10131,2026-01-05,627,Card,Delhi,0,Beauty & Personal Care
ORD107380,CUST10985,PROD10486,2026-02-21,476,Wallet,Bhopal,0,Fashion - Clothing
ORD107381,CUST11798,PROD10096,2026-02-22,718,Prepaid,Chennai,0,Beauty & Personal Care
ORD107382,CUST11281,PROD10020,2026-02-14,26725,UPI,Patna,0,Electronics - Mobile
ORD107383,CUST11591,PROD10421,2026-01-11,2904,Prepaid,Ranchi,1,Fashion - Footwear
ORD107384,CUST11195,PROD10234,2026-01-26,1871,UPI,Ahmedabad,1,Fashion - Clothing
ORD107385,CUST10741,PROD10157,2026-01-25,642,COD,Bhopal,1,Electronics - Accessories
ORD107386,CUST11044,PROD10130,2026-02-28,50,COD,Kolkata,0,Books
ORD107387,CUST10777,PROD10303,2026-01-27,1105,COD,Chandigarh,1,Fashion - Clothing
ORD107388,CUST11558,PROD10485,2026-02-11,50,UPI,Ranchi,0,Books
ORD107389,CUST10514,PROD10349,2026-01-20,40731,COD,Vadodara,1,Electronics - Laptop
ORD107390,CUST11360,PROD10277,2026-01-15,10198,COD,Lucknow,1,Electronics - Mobile
ORD107391,CUST11832,PROD10395,2026-01-05,412,UPI,Kanpur,0,Beauty & Personal Care
ORD107392,CUST11769,PROD10227,2026-02-10,84,COD,Chandigarh,0,Books
ORD107393,CUST11928,PROD10381,2026-02-13,500,Wallet,Chennai,0,Fashion - Clothing
ORD107394,CUST11911,PROD10364,2026-02-08,58802,UPI,Mysore,0,Electronics - Laptop
ORD107395,CUST11599,PROD10296,2026-01-30,62991,Card,Kolkata,1,Electronics - Laptop
ORD107396,CUST11176,PROD10047,2026-02-15,23456,Card,Chandigarh,0,Electronics - Mobile
ORD107397,CUST11989,PROD10271,2026-02-28,351,Card,Raipur,0,Fashion - Footwear
ORD107398,CUST10040,PROD10455,2026-01-01,262,Card,Indore,0,Electronics - Accessories
ORD107399,CUST10787,PROD10173,2026-02-24,17729,Card,Guwahati,0,Electronics - Mobile
ORD107400,CUST11837,PROD10207,2026-01-16,1911,UPI,Delhi,1,Fashion - Footwear
ORD107401,CUST11319,PROD10383,2026-01-19,779,COD,Pune,1,Sports & Fitness
ORD107402,CUST11726,PROD10409,2026-02-02,805,Prepaid,Visakhapatnam,1,Beauty & Personal Care
ORD107403,CUST11318,PROD10490,2026-01-31,1493,Wallet,Visakhapatnam,1,Fashion - Footwear
ORD107404,CUST10813,PROD10341,2026-02-10,348,Wallet,Lucknow,0,Books
ORD107405,CUST10856,PROD10411,2026-01-17,22507,Wallet,Pune,1,Electronics - Laptop
ORD107406,CUST11894,PROD10105,2026-01-29,1823,Card,Mysore,1,Fashion - Footwear
ORD107407,CUST10508,PROD10140,2026-02-24,1381,COD,Patna,0,Sports & Fitness
ORD107408,CUST10228,PROD10288,2026-01-07,940,Wallet,Raipur,1,Fashion - Clothing
ORD107409,CUST10251,PROD10216,2026-01-09,581,Wallet,Patna,1,Sports & Fitness
ORD107410,CUST10627,PROD10226,2026-01-28,625,Wallet,Kanpur,1,Beauty & Personal Care
ORD107411,CUST10870,PROD10355,2026-01-26,199,Prepaid,Kolkata,1,Electronics - Accessories
ORD107412,CUST11204,PROD10061,2026-02-08,707,COD,Chandigarh,0,Fashion - Clothing
ORD107413,CUST10747,PROD10083,2026-01-25,540,UPI,Jaipur,1,Fashion - Clothing
ORD107414,CUST10701,PROD10295,2026-02-12,9456,UPI,Visakhapatnam,0,Electronics - Mobile
ORD107415,CUST10231,PROD10229,2026-01-28,703,Wallet,Chennai,1,Electronics - Accessories
ORD107416,CUST11731,PROD10475,2026-02-24,500,COD,Ahmedabad,0,Beauty & Personal Care
ORD107417,CUST11625,PROD10181,2026-01-27,242,Wallet,Bhopal,1,Electronics - Accessories
ORD107418,CUST10652,PROD10294,2026-01-08,607,COD,Bangalore,1,Electronics - Accessories
ORD107419,CUST10767,PROD10433,2026-02-11,1774,UPI,Lucknow,0,Sports & Fitness
ORD107420,CUST11631,PROD10456,2026-02-16,557,Wallet,Raipur,0,Beauty & Personal Care
ORD107421,CUST10993,PROD10023,2026-02-12,50,COD,Vadodara,0,Beauty & Personal Care
ORD107422,CUST10568,PROD10401,2026-01-29,180,COD,Patna,1,Books
ORD107423,CUST10985,PROD10469,2026-02-22,512,Card,Bhopal,0,Toys & Baby Products
ORD107424,CUST10069,PROD10181,2026-02-21,242,Wallet,Pune,0,Electronics - Accessories
ORD107425,CUST11934,PROD10473,2026-01-04,910,COD,Nagpur,0,Electronics - Accessories
ORD107426,CUST10747,PROD10487,2026-02-17,167,COD,Jaipur,0,Beauty & Personal Care
ORD107427,CUST10175,PROD10184,2026-01-24,510,Card,Guwahati,1,Beauty & Personal Care
ORD107428,CUST11265,PROD10144,2026-01-03,929,Card,Bangalore,0,Fashion - Clothing
ORD107429,CUST10938,PROD10415,2026-01-21,425,COD,Chandigarh,1,Fashion - Clothing
ORD107430,CUST10797,PROD10322,2026-01-14,772,COD,Bhopal,1,Home & Kitchen
ORD107431,CUST11945,PROD10464,2026-01-18,42753,Card,Bhopal,1,Electronics - Laptop
ORD107432,CUST10731,PROD10172,2026-02-16,284,Wallet,Bhopal,0,Books
ORD107433,CUST10799,PROD10482,2026-02-23,50,Wallet,Patna,0,Toys & Baby Products
ORD107434,CUST10431,PROD10123,2026-02-22,3785,Card,Kochi,0,Electronics - Mobile
ORD107435,CUST11989,PROD10094,2026-01-01,443,COD,Raipur,0,Beauty & Personal Care
ORD107436,CUST10683,PROD10013,2026-02-06,50,UPI,Ahmedabad,0,Fashion - Footwear
ORD107437,CUST11598,PROD10005,2026-02-13,1012,COD,Delhi,0,Sports & Fitness
ORD107438,CUST10963,PROD10475,2026-02-16,500,COD,Ahmedabad,0,Beauty & Personal Care
ORD107439,CUST11081,PROD10320,2026-02-15,529,UPI,Raipur,0,Electronics - Accessories
ORD107440,CUST10972,PROD10199,2026-02-06,71,Wallet,Ahmedabad,0,Books
ORD107441,CUST10123,PROD10484,2026-02-15,421,Card,Ahmedabad,0,Fashion - Clothing
ORD107442,CUST11723,PROD10480,2026-02-25,461,COD,Ranchi,0,Electronics - Accessories
ORD107443,CUST11805,PROD10330,2026-01-28,297,Prepaid,Vadodara,1,Books
ORD107444,CUST10480,PROD10209,2026-01-28,122054,Prepaid,Delhi,1,Electronics - Laptop
ORD107445,CUST11613,PROD10325,2026-01-12,5286,Wallet,Bangalore,1,Electronics - Mobile
ORD107446,CUST11395,PROD10448,2026-01-20,345,COD,Pune,1,Electronics - Accessories
ORD107447,CUST10353,PROD10328,2026-02-27,1112,Card,Patna,0,Toys & Baby Products
ORD107448,CUST10402,PROD10354,2026-01-24,592,COD,Kolkata,1,Beauty & Personal Care
ORD107449,CUST11967,PROD10246,2026-02-08,562,COD,Lucknow,0,Toys & Baby Products
ORD107450,CUST11642,PROD10052,2026-01-28,31461,COD,Ahmedabad,1,Electronics - Laptop
ORD107451,CUST10979,PROD10253,2026-02-25,1012,Card,Bangalore,0,Beauty & Personal Care
ORD107452,CUST10285,PROD10142,2026-02-01,50,COD,Pune,1,Home & Kitchen
ORD107453,CUST10589,PROD10288,2026-01-05,940,Wallet,Nagpur,0,Fashion - Clothing
ORD107454,CUST10395,PROD10483,2026-02-13,1362,Card,Chennai,0,Sports & Fitness
ORD107455,CUST10044,PROD10437,2026-02-23,109,UPI,Jaipur,0,Fashion - Clothing
ORD107456,CUST10702,PROD10310,2026-01-12,1025,Prepaid,Raipur,1,Sports & Fitness
ORD107457,CUST10795,PROD10310,2026-01-05,1025,COD,Jaipur,0,Sports & Fitness
ORD107458,CUST11255,PROD10243,2026-02-03,62315,COD,Hyderabad,0,Electronics - Laptop
ORD107459,CUST11279,PROD10260,2026-01-10,7584,COD,Bangalore,1,Electronics - Mobile
ORD107460,CUST10979,PROD10342,2026-01-03,1395,COD,Bangalore,0,Sports & Fitness
ORD107461,CUST10129,PROD10100,2026-01-14,367,Card,Pune,1,Fashion - Footwear
ORD107462,CUST11689,PROD10377,2026-02-07,1346,COD,Ahmedabad,0,Sports & Fitness
ORD107463,CUST10427,PROD10484,2026-02-19,421,COD,Kochi,0,Fashion - Clothing
ORD107464,CUST10474,PROD10091,2026-02-23,790,UPI,Mumbai,0,Electronics - Accessories
ORD107465,CUST11552,PROD10399,2026-01-18,871,Prepaid,Chandigarh,1,Electronics - Accessories
ORD107466,CUST11130,PROD10001,2026-01-06,1792,Card,Ahmedabad,0,Home & Kitchen
ORD107467,CUST11858,PROD10312,2026-02-09,21603,COD,Kolkata,0,Electronics - Mobile
ORD107468,CUST11320,PROD10355,2026-01-12,199,Card,Kanpur,1,Electronics - Accessories
ORD107469,CUST10861,PROD10461,2026-01-17,45705,COD,Pune,1,Electronics - Laptop
ORD107470,CUST10139,PROD10054,2026-02-04,2324,COD,Bhopal,0,Fashion - Footwear
ORD107471,CUST10946,PROD10306,2026-02-27,555,COD,Ranchi,0,Books
ORD107472,CUST10890,PROD10468,2026-01-23,1075,COD,Pune,1,Fashion - Footwear
ORD107473,CUST10196,PROD10042,2026-02-11,742,COD,Chandigarh,0,Toys & Baby Products
ORD107474,CUST11658,PROD10096,2026-02-22,718,COD,Chandigarh,0,Beauty & Personal Care
ORD107475,CUST11666,PROD10463,2026-02-17,906,Card,Indore,0,Toys & Baby Products
ORD107476,CUST11234,PROD10487,2026-01-25,167,Wallet,Ahmedabad,1,Beauty & Personal Care
ORD107477,CUST11323,PROD10296,2026-01-17,62991,COD,Jaipur,1,Electronics - Laptop
ORD107478,CUST11175,PROD10485,2026-01-19,50,UPI,Kolkata,1,Books
ORD107479,CUST11476,PROD10246,2026-01-23,562,Card,Bangalore,1,Toys & Baby Products
ORD107480,CUST11815,PROD10081,2026-02-03,371,Wallet,Hyderabad,0,Books
ORD107481,CUST10496,PROD10242,2026-02-16,400,Card,Pune,0,Books
ORD107482,CUST11285,PROD10281,2026-02-10,1131,Prepaid,Lucknow,0,Toys & Baby Products
ORD107483,CUST11505,PROD10124,2026-01-01,56737,UPI,Ranchi,0,Electronics - Laptop
ORD107484,CUST11790,PROD10229,2026-01-31,703,Prepaid,Patna,1,Electronics - Accessories
ORD107485,CUST10929,PROD10294,2026-01-14,607,Wallet,Mysore,1,Electronics - Accessories
ORD107486,CUST10324,PROD10183,2026-01-03,1041,Card,Kanpur,0,Toys & Baby Products
ORD107487,CUST10721,PROD10101,2026-01-11,863,COD,Patna,1,Sports & Fitness
ORD107488,CUST11264,PROD10310,2026-01-10,1025,COD,Guwahati,1,Sports & Fitness
ORD107489,CUST11724,PROD10335,2026-02-10,726,UPI,Nagpur,0,Fashion - Clothing
ORD107490,CUST11415,PROD10238,2026-01-10,970,COD,Guwahati,1,Fashion - Footwear
ORD107491,CUST11143,PROD10367,2026-01-30,302,Wallet,Ahmedabad,1,Books
ORD107492,CUST11206,PROD10453,2026-01-16,19032,Card,Kanpur,1,Electronics - Mobile
ORD107493,CUST11762,PROD10304,2026-01-06,789,Wallet,Bangalore,0,Toys & Baby Products
ORD107494,CUST10906,PROD10084,2026-02-02,276,Card,Pune,1,Beauty & Personal Care
ORD107495,CUST11019,PROD10403,2026-02-04,45939,Prepaid,Lucknow,0,Electronics - Laptop
ORD107496,CUST10106,PROD10150,2026-01-02,2375,COD,Patna,0,Home & Kitchen
ORD107497,CUST11443,PROD10446,2026-02-24,1493,Wallet,Ranchi,0,Sports & Fitness
ORD107498,CUST11773,PROD10317,2026-02-20,1534,COD,Vadodara,0,Home & Kitchen
ORD107499,CUST10374,PROD10427,2026-02-17,20488,COD,Vadodara,0,Electronics - Mobile
ORD107500,CUST11523,PROD10162,2026-02-01,847,COD,Indore,1,Electronics - Accessories
ORD107501,CUST11363,PROD10263,2026-01-04,95,COD,Ranchi,0,Books
ORD107502,CUST10585,PROD10010,2026-01-17,360,COD,Mumbai,1,Electronics - Accessories
ORD107503,CUST11834,PROD10004,2026-01-30,1648,Prepaid,Raipur,1,Home & Kitchen
ORD107504,CUST10275,PROD10304,2026-02-19,789,UPI,Bhopal,0,Toys & Baby Products
ORD107505,CUST11611,PROD10352,2026-01-16,757,UPI,Patna,1,Electronics - Accessories
ORD107506,CUST10864,PROD10186,2026-01-29,1036,Prepaid,Jaipur,1,Toys & Baby Products
ORD107507,CUST10596,PROD10317,2026-01-26,1534,COD,Indore,1,Home & Kitchen
ORD107508,CUST10732,PROD10162,2026-01-02,847,COD,Indore,0,Electronics - Accessories
ORD107509,CUST10429,PROD10189,2026-01-14,50,Prepaid,Delhi,1,Beauty & Personal Care
ORD107510,CUST10062,PROD10451,2026-01-08,2264,Card,Nagpur,1,Fashion - Footwear
ORD107511,CUST10756,PROD10202,2026-01-29,1341,Prepaid,Nagpur,1,Fashion - Clothing
ORD107512,CUST11664,PROD10112,2026-01-31,1548,COD,Chandigarh,1,Fashion - Footwear
ORD107513,CUST10094,PROD10370,2026-02-14,45490,Wallet,Indore,0,Electronics - Laptop
ORD107514,CUST10563,PROD10290,2026-01-13,695,COD,Mysore,1,Fashion - Clothing
ORD107515,CUST11947,PROD10230,2026-01-24,434,COD,Kolkata,1,Toys & Baby Products
ORD107516,CUST10056,PROD10410,2026-02-01,3067,Prepaid,Visakhapatnam,1,Home & Kitchen
ORD107517,CUST10378,PROD10483,2026-01-07,1362,Wallet,Lucknow,1,Sports & Fitness
ORD107518,CUST10436,PROD10232,2026-01-14,1536,COD,Indore,1,Fashion - Footwear
ORD107519,CUST11219,PROD10246,2026-02-21,562,Prepaid,Ranchi,0,Toys & Baby Products
ORD107520,CUST10170,PROD10430,2026-02-26,208,Prepaid,Delhi,0,Fashion - Clothing
ORD107521,CUST11352,PROD10451,2026-01-19,2264,Wallet,Hyderabad,1,Fashion - Footwear
ORD107522,CUST10320,PROD10039,2026-02-22,16574,UPI,Pune,0,Electronics - Mobile
ORD107523,CUST11882,PROD10442,2026-01-11,50,Card,Mysore,1,Electronics - Mobile
ORD107524,CUST10031,PROD10000,2026-01-27,399,COD,Guwahati,1,Books
ORD107525,CUST11073,PROD10195,2026-01-22,754,COD,Visakhapatnam,1,Beauty & Personal Care
ORD107526,CUST11418,PROD10303,2026-01-28,1105,Prepaid,Ahmedabad,1,Fashion - Clothing
ORD107527,CUST10350,PROD10468,2026-02-11,1075,Prepaid,Bhopal,0,Fashion - Footwear
ORD107528,CUST11998,PROD10486,2026-01-18,476,COD,Indore,1,Fashion - Clothing
ORD107529,CUST11111,PROD10369,2026-01-03,413,Wallet,Patna,0,Fashion - Clothing
ORD107530,CUST10170,PROD10032,2026-02-23,297,Prepaid,Delhi,0,Books
ORD107531,CUST11610,PROD10016,2026-01-20,689,Prepaid,Bhopal,1,Fashion - Footwear
ORD107532,CUST11831,PROD10161,2026-02-17,2129,COD,Pune,0,Fashion - Footwear
ORD107533,CUST10143,PROD10362,2026-01-08,1112,Card,Pune,1,Sports & Fitness
ORD107534,CUST11251,PROD10495,2026-02-28,1069,Wallet,Jaipur,0,Toys & Baby Products
ORD107535,CUST10119,PROD10425,2026-01-10,2594,UPI,Vadodara,1,Fashion - Footwear
ORD107536,CUST11636,PROD10455,2026-02-14,262,Wallet,Coimbatore,0,Electronics - Accessories
ORD107537,CUST10992,PROD10310,2026-01-28,1025,Card,Mysore,1,Sports & Fitness
ORD107538,CUST10525,PROD10467,2026-02-02,1178,Card,Chennai,1,Fashion - Clothing
ORD107539,CUST10770,PROD10076,2026-01-21,317,Prepaid,Jaipur,1,Books
ORD107540,CUST11714,PROD10139,2026-01-11,184,COD,Hyderabad,1,Toys & Baby Products
ORD107541,CUST10820,PROD10442,2026-01-17,50,Wallet,Pune,1,Electronics - Mobile
ORD107542,CUST11209,PROD10448,2026-01-17,345,Wallet,Delhi,1,Electronics - Accessories
ORD107543,CUST11550,PROD10056,2026-02-19,248,COD,Patna,0,Electronics - Accessories
ORD107544,CUST11007,PROD10172,2026-02-24,284,COD,Kanpur,0,Books
ORD107545,CUST10216,PROD10378,2026-02-03,88796,COD,Bhopal,0,Electronics - Laptop
ORD107546,CUST11591,PROD10255,2026-01-07,557,Card,Ranchi,1,Toys & Baby Products
ORD107547,CUST11150,PROD10285,2026-02-22,50,Wallet,Kanpur,0,Fashion - Clothing
ORD107548,CUST10113,PROD10188,2026-02-05,28064,COD,Jaipur,0,Electronics - Laptop
ORD107549,CUST10154,PROD10290,2026-02-01,695,Card,Mumbai,1,Fashion - Clothing
ORD107550,CUST10725,PROD10466,2026-02-01,1107,COD,Mumbai,1,Fashion - Clothing
ORD107551,CUST10348,PROD10205,2026-02-01,7497,Wallet,Kolkata,1,Electronics - Mobile
ORD107552,CUST11741,PROD10490,2026-01-21,1493,Card,Ahmedabad,1,Fashion - Footwear
ORD107553,CUST10554,PROD10375,2026-01-19,886,COD,Bhopal,1,Fashion - Footwear
ORD107554,CUST10612,PROD10463,2026-01-18,906,Card,Bangalore,1,Toys & Baby Products
ORD107555,CUST11568,PROD10074,2026-02-17,50,COD,Hyderabad,0,Home & Kitchen
